year,dunsno,companyname,citycode,streetaddress,city,state,zipcode,zipcode4,yearstarted,sls,slscode,employeesthissite,employeesthissitecode,employeesallsites,employeesallsitescode,sic1,sic2,status,subsidiaryindicator,manufacturing,transactioncode,reportdate,description,sls2018,sls2019,sls2020,sls2021,sls2022,lat,lon,bikestreet,plannedbike,bikes
2023,110162297,ASHEVILLE PROF BLDG LLC,439,206 ASHELAND AVE,ASHEVILLE,NC,28801,4016,1995,107478,2,3,2,3,2,1799,0,0,0,1,2,230910,"Special trade contractors, nec",,,107478,107478,107478,35.586979,-82.556145,1,0,1
2023,80244950,FAMILY HEALTH CENTERS PA,439,206 ASHELAND AVE,ASHEVILLE,NC,28801,4016,2016,529037,2,9,2,9,2,8011,9901,0,0,1,3,231203,Offices and clinics of medical doctors,383852,422237,480943,480943,529037,35.586979,-82.556145,1,0,1
2023,97343575,GREY EAGLE EVENTS LLC,439,185 CLINGMAN AVE,ASHEVILLE,NC,28801,3207,2019,73432,2,4,2,4,2,5813,200,0,0,1,3,231022,Drinking places,,,66756,66756,66756,35.58709665,-82.56449813,1,0,1
2023,80064853,GREY EAGLE MUS HALL & PUB LLC,439,185 CLINGMAN AVE,ASHEVILLE,NC,28801,3207,2015,268561,2,8,0,8,0,7389,301,0,0,1,3,231203,"Business services, nec",221951,221951,244146,244146,244146,35.58709665,-82.56449813,1,0,1
2023,72827688,GREY EAGLE TAQUERIA LLC,439,185 CLINGMAN AVE,ASHEVILLE,NC,28801,3207,2020,93080,2,7,2,7,2,5812,112,0,0,1,3,231203,Eating places,,,,,93080,35.58709665,-82.56449813,1,0,1
2023,106978815,GREY EAGLE TAVERN & MUSIC HALL,439,185 CLINGMAN AVE,ASHEVILLE,NC,28801,3207,1999,218043,2,4,0,4,0,5813,200,0,0,1,3,231203,Drinking places,218043,218043,218043,218043,218043,35.58709665,-82.56449813,1,0,1
2023,64400198,COUNTING STARS LLC,439,202 ASHELAND AVE,ASHEVILLE,NC,28801,4016,2016,94459,2,7,2,7,2,9999,2222,0,0,1,2,231112,Nonclassifiable establishments,94459,94459,94459,94459,94459,35.587257,-82.555826,1,0,1
2023,24345045,BILTMORE PRINT AND IMAGE,439,231 BILTMORE AVE,ASHEVILLE,NC,28801,4107,2013,108550,2,1,0,1,0,2752,101,0,0,0,3,231029,"Commercial printing, lithographic",71008,71008,108550,108550,108550,35.587282,-82.552062,1,1,0
2023,74887051,ALLEGRA MARKETING PRINT MAIL,439,231 BILTMORE AVE,ASHEVILLE,NC,28801,4107,2018,92296,2,2,2,2,2,2752,101,0,0,0,3,230918,"Commercial printing, lithographic",83905,92296,92296,92296,92296,35.587282,-82.552062,1,1,0
2023,101781672,ASHEVILLE METAL FINISHING INC,439,178 CLINGMAN AVE,ASHEVILLE,NC,28801,3240,1988,4037348,2,35,0,35,0,3471,105,0,3,0,3,231022,Plating and polishing,4037348,4037348,4037348,4037348,4037348,35.587434,-82.563864,1,0,1
2023,95818361,JESSE RAY FUNERAL HOME INC,439,185 BILTMORE AVE,ASHEVILLE,NC,28801,4105,2019,58444,2,3,2,3,2,7261,9903,0,0,1,2,191101,Funeral service and crematories,,58444,58444,58444,58444,35.58746347,-82.55183867,1,1,0
2023,46155693,BEACON TRAVEL SERVICE INC,439,200 ASHELAND AVE,ASHEVILLE,NC,28801,4016,1963,300000,0,4,0,4,0,4724,9901,0,0,1,3,221114,Travel agencies,300000,300000,300000,300000,300000,35.587548,-82.555881,1,0,1
2023,72603644,AVLRE INVESTMENTS LLC,439,82 PATTON AVE STE 300,ASHEVILLE,NC,28801,3350,2021,80125,2,2,2,2,2,6799,0,0,0,1,2,231119,"Investors, nec",,,,,80125,35.587679,-82.58579,1,1,0
2023,73383094,RAMSEY PRPERTY INVESTMENTS LLC,439,48 PATTON AVE STE 300,ASHEVILLE,NC,28801,3300,2022,80125,2,2,2,2,2,6799,0,0,0,1,2,220404,"Investors, nec",,,,,80125,35.587679,-82.58579,1,1,0
2023,72563479,ELLINGTON REALTY MGT LLC,439,82 PATTON AVE STE 630,ASHEVILLE,NC,28801,3327,2018,62289,2,2,2,2,2,8741,0,0,0,1,3,231119,Management services,,,,,62289,35.587679,-82.58579,1,1,0
2023,94653548,CAPITAL CLUB OF ASHEVILLE,439,82 PATTON AVE STE 800,ASHEVILLE,NC,28801,3353,2019,80125,2,2,2,2,2,6799,0,0,0,1,2,231022,"Investors, nec",,80125,80125,80125,80125,35.587679,-82.58579,1,1,0
2023,114004470,ACRI MANAGEMENT INC,439,82 PATTON AVE STE 200,ASHEVILLE,NC,28801,3336,2017,58050,2,2,2,2,2,8741,0,0,0,1,2,231105,Management services,,,58050,58050,58050,35.587679,-82.58579,1,1,0
2023,115535405,ERC HOLDINGS LLC,439,151 PATTON AVE STE 170,ASHEVILLE,NC,28801,2684,2017,0,2,0,2,0,2,6719,0,0,0,1,3,231205,"Holding companies, nec",,,,94459,94459,35.587679,-82.58579,1,1,0
2023,72389055,30 PAYNE ROAD LLC,439,48 PATTON AVE STE 300,ASHEVILLE,NC,28801,3300,2022,93868,2,2,2,2,2,6531,100,0,0,1,3,231212,Real estate agents and managers,,,,,94459,35.587679,-82.58579,1,1,0
2023,74009108,CIRCA 29 LLC,439,82 PATTON AVE STE 200,ASHEVILLE,NC,28801,3336,2020,102948,2,3,2,3,2,5812,101,0,0,1,3,231022,Eating places,,,,,94459,35.587679,-82.58579,1,1,0
2023,10657424,GUY CLERICI /ESQ,439,82 PATTON AVE STE 630,ASHEVILLE,NC,28801,3327,2010,96919,2,2,0,2,0,8111,200,0,0,1,3,231119,Legal services,88108,96919,96919,96919,96919,35.587679,-82.58579,1,1,0
2023,11521254,AIR FORCE US DEPT OF,439,151 PATTON AVE STE 120,ASHEVILLE,NC,28801,2638,,0,,229,2,0,,9711,9901,2,0,1,3,210910,National security,0,0,0,0,0,35.587679,-82.58579,1,1,0
2023,37047043,CHACOBELLA LLC,439,82 PATTON AVE STE 610,ASHEVILLE,NC,28801,3327,2021,170675,2,3,2,3,2,6512,0,0,0,1,3,231207,Nonresidential building operators,,,,94459,94459,35.587679,-82.58579,1,1,0
2023,14271783,GENERAL SERVICES ADM,439,151 PATTON AVE STE 268,ASHEVILLE,NC,28801,5004,,0,,9,2,0,,9199,401,2,0,1,3,231022,"General government, nec",0,0,0,0,0,35.587679,-82.58579,1,1,0
2023,40113369,STEGOSAURUS LOGISTICS LLC,439,248 PATTON AVE APT 325,ASHEVILLE,NC,28801,2779,2020,98827,2,2,2,2,2,4789,0,0,0,1,3,230806,"Transportation services, nec",,,98827,98827,98827,35.587679,-82.58579,1,1,0
2023,41698727,TBT BIKE SERVICES INC,439,82 PATTON AVE STE 214,ASHEVILLE,NC,28801,3336,2019,57208,2,2,2,2,2,5091,603,0,0,1,2,230820,Sporting and recreation goods,,57208,57208,57208,57208,35.587679,-82.58579,1,1,0
2023,18562049,ASHEVILLE COMMUNITY BAND INC,439,82 PATTON AVE STE 705,ASHEVILLE,NC,28801,3319,2009,33464,2,1,0,1,0,7929,109,0,0,1,3,210829,Entertainers and entertainment groups,30422,33464,33464,33464,33464,35.587679,-82.58579,1,1,0
2023,43201881,ASHEVILLE HOME REALTY LLC,439,82 PATTON AVE STE 213,ASHEVILLE,NC,28801,3336,2019,75134,2,2,2,2,2,6531,100,0,0,1,3,221023,Real estate agents and managers,,68304,75134,75134,75134,35.587679,-82.58579,1,1,0
2023,19724250,CAPSEVEN LLC,439,82 PATTON AVE STE 700,ASHEVILLE,NC,28801,3333,2008,72000,0,1,0,1,0,7389,1800,0,0,1,3,210808,"Business services, nec",72000,72000,72000,72000,72000,35.587679,-82.58579,1,1,0
2023,46259923,AVL MIX CO LLC,439,248 PATTON AVE APT 224,ASHEVILLE,NC,28801,2776,2021,94459,2,7,2,7,2,9999,2222,0,0,1,2,231119,Nonclassifiable establishments,,,,94459,94459,35.587679,-82.58579,1,1,0
2023,19999721,FEDERAL BUREAU INVESTIGATION,439,151 PATTON AVE STE 211,ASHEVILLE,NC,28801,2691,,0,,50,2,0,,9221,101,2,0,1,3,231022,Police protection,0,0,0,0,0,35.587679,-82.58579,1,1,0
2023,53875166,BLUE NINE SYSTEMS LLC,439,82 PATTON AVE STE 500,ASHEVILLE,NC,28801,3319,2016,30774,2,1,2,1,2,7371,301,0,0,1,3,211212,Custom computer programming services,,27976,30774,30774,30774,35.587679,-82.58579,1,1,0
2023,26203590,SITEWORK STUDIOS PLLC,439,82 PATTON AVE STE 700,ASHEVILLE,NC,28801,3333,2009,500000,0,5,0,5,0,781,201,0,0,1,3,231119,Landscape counseling and planning,500000,500000,500000,500000,500000,35.587679,-82.58579,1,1,0
2023,47882928,INTELLISOUND INC,439,82 PATTON AVE STE 620,ASHEVILLE,NC,28801,3327,1998,679454,2,8,0,8,0,8999,800,0,0,1,3,231126,"Services, nec",679454,679454,679454,679454,679454,35.587679,-82.58579,1,1,0
2023,78332461,RAYMOND JAMES FINANCIAL SVCS,439,82 PATTON AVE STE 610,ASHEVILLE,NC,28801,3327,2011,94913,2,2,0,2,0,8742,9908,0,0,1,3,220605,Management consulting services,139514,142858,142858,94913,94913,35.587679,-82.58579,1,1,0
2023,101159213,SENATE UNITED STATES,439,151 PATTON AVE STE 204,ASHEVILLE,NC,28801,2689,,0,,1,0,0,,9121,401,2,0,1,3,231029,Legislative bodies,0,0,0,0,0,35.587679,-82.58579,1,1,0
2023,107870321,ARCADE CREDIT UNION,439,151 PATTON AVE STE 280,ASHEVILLE,NC,28801,5012,1995,254248,0,4,0,4,0,6062,9901,0,0,1,3,231101,State credit unions,201214,227752,247058,209294,178491,35.587679,-82.58579,1,1,0
2023,112236369,MCGUIRE WOOD & BISSETTE PA,439,48 PATTON AVE STE 100,ASHEVILLE,NC,28801,3300,1894,1200000,0,50,0,50,0,8111,9901,0,0,1,3,231105,Legal services,1200000,1200000,1200000,1200000,1200000,35.587679,-82.58579,1,1,0
2023,116723307,SAVE ME WALTZ LLC,439,56 PATTON AVE STE 100,ASHEVILLE,NC,28801,3349,2018,87243,2,7,2,7,2,5812,0,0,0,1,2,231112,Eating places,87243,87243,87243,87243,87243,35.587679,-82.58579,1,1,0
2023,46421732,CLEMBOB LLC,439,82 PATTON AVE STE 610,ASHEVILLE,NC,28801,3327,2016,205196,2,3,2,3,2,6512,0,0,0,1,3,231205,Nonresidential building operators,101397,,,,101397,35.587679,-82.58579,1,1,0
2023,59128797,ASHEVILLE EVENT CONCIERGE LLC,439,90 PATTON AVE APT 205,ASHEVILLE,NC,28801,3036,2020,25359,2,1,2,1,2,7299,502,0,0,1,3,231022,Miscellaneous personal services,,,94459,94459,94459,35.587679,-82.58579,1,1,0
2023,99745939,FARCY MISS CARLY A,439,248 PATTON AVE APT 227,ASHEVILLE,NC,28801,2776,2019,94459,2,7,2,7,2,9999,2222,0,0,1,3,231119,Nonclassifiable establishments,,,94459,94459,94459,35.587679,-82.58579,1,1,0
2023,110237025,GLASS HOUSES LLC,439,248 PATTON AVE APT 121,ASHEVILLE,NC,28801,2699,2017,156484,2,3,2,3,2,6531,0,0,0,1,3,231212,Real estate agents and managers,,,94459,94459,94459,35.587679,-82.58579,1,1,0
2023,6316093,M&C ENTERPRISE ASHEVILLE LLC,439,82 PATTON AVE STE 100,ASHEVILLE,NC,28801,3336,2014,99562,2,3,2,3,2,5812,0,0,0,1,3,231208,Eating places,,,94459,94459,94459,35.587679,-82.58579,1,1,0
2023,73441309,DAHLIA DIGITAL SOLUTIONS LLC,439,248 PATTON AVE APT 122,ASHEVILLE,NC,28801,2699,2022,32182,2,1,2,1,2,7379,200,0,0,1,2,220404,"Computer related services, nec",,,,,32182,35.587679,-82.58579,1,1,0
2023,110471259,JSBE LLC,439,33 PATTON AVE STE 201,ASHEVILLE,NC,28801,3314,2018,78260,2,2,2,2,2,6799,0,0,0,1,3,231208,"Investors, nec",,,,94459,94459,35.587679,-82.58579,1,1,0
2023,48229377,57 GROUP LLC,439,248 PATTON AVE APT 215,ASHEVILLE,NC,28801,2775,2022,27976,2,1,2,1,2,7389,1800,0,0,1,3,231204,"Business services, nec",,,,,94459,35.587679,-82.58579,1,1,0
2023,30766262,HORIZONS WEALTH MANAGEMENT INC,439,82 PATTON AVE STE 206,ASHEVILLE,NC,28801,3334,2010,221984,2,2,0,2,0,6282,9902,0,0,1,3,231210,Investment advice,166031,166031,166031,166031,168665,35.587679,-82.58579,1,1,0
2023,81766175,STARNES HOLDINGS LLC,439,33 PATTON AVE UNIT 201,ASHEVILLE,NC,28801,3314,2021,46214,2,2,2,2,2,8661,103,0,0,1,3,231029,Religious organizations,,,,94459,94459,35.587679,-82.58579,1,1,0
2023,82841596,BASECAMP 67 CHARLOTTE LLC,439,48 PATTON AVE STE 300,ASHEVILLE,NC,28801,3300,2022,94459,2,7,2,7,2,9999,2222,0,0,1,3,231029,Nonclassifiable establishments,,,,,94459,35.587679,-82.58579,1,1,0
2023,89746700,SERVICE CORPS RETIRED EXECS,439,151 PATTON AVE STE 259,ASHEVILLE,NC,28801,2690,,0,,4,0,0,,8748,0,2,0,1,3,231105,"Business consulting, nec",0,0,0,0,0,35.587679,-82.58579,1,1,0
2023,16041547,CAPITAL EVENTS AVL LLC,439,82 PATTON AVE STE 620,ASHEVILLE,NC,28801,3327,2016,80125,2,2,2,2,2,6799,0,0,0,1,2,231119,"Investors, nec",,,,,80125,35.587679,-82.58579,1,1,0
2023,12751183,CCRI LLC,439,82 PATTON AVE STE 610,ASHEVILLE,NC,28801,3327,2010,107038,2,8,2,8,2,8222,9901,0,0,1,3,231001,Junior colleges,,,,,0,35.587679,-82.58579,1,1,0
2023,100944722,EDUCATION RES CNSRTIUM OF WSTN,439,151 PATTON AVE STE 170,ASHEVILLE,NC,28801,2684,1999,3476321,0,5,0,5,0,8732,201,0,0,1,3,230807,Commercial nonphysical research,4122441,3476321,3476321,3476321,3476321,35.587679,-82.58579,1,1,0
2023,51471034,APPALCHIAN MTN CMNTY HLTH CTRS,439,225 PATTON AVE STE 200,ASHEVILLE,NC,28801,2641,,0,,6,2,0,,8011,205,2,0,1,3,231112,Offices and clinics of medical doctors,94459,94459,94459,94459,0,35.587679,-82.58579,1,1,0
2023,98535869,REALM GROWTH STRATEGIES INC,439,248 PATTON AVE APT 301,ASHEVILLE,NC,28801,2777,2017,28287,2,1,2,1,2,8748,0,0,0,1,3,231204,"Business consulting, nec",,85270,93691,103060,103060,35.587679,-82.58579,1,1,0
2023,116197689,ERC REAL ESTATE LLC,439,151 PATTON AVE STE 170,ASHEVILLE,NC,28801,2684,2018,75134,2,2,2,2,2,6531,105,0,0,1,3,231204,Real estate agents and managers,,,,68304,68304,35.587679,-82.58579,1,1,0
2023,71131983,RED GINGER DIMSUM TAPAS LLC,439,82 PATTON AVE STE 100,ASHEVILLE,NC,28801,3336,2015,118817,2,6,2,6,2,5812,103,0,0,1,3,231119,Eating places,96342,96342,118817,118817,118817,35.587679,-82.58579,1,1,0
2023,71371856,CARLTON DESIGNBUILD INC,439,82 PATTON AVE STE 201,ASHEVILLE,NC,28801,3336,2015,169102,2,3,2,3,2,8712,101,0,0,1,3,210620,Architectural services,153729,153729,153729,169102,169102,35.587679,-82.58579,1,1,0
2023,81124540,ELLINGTON REALTY GROUP LLC,439,82 PATTON AVE STE 630,ASHEVILLE,NC,28801,3327,2017,99584,2,3,2,3,2,6531,104,0,0,1,3,231203,Real estate agents and managers,90531,90531,90531,90531,99584,35.587679,-82.58579,1,1,0
2023,100698405,33 PATTON AVENUE LLC,439,82 PATTON AVE STE 700,ASHEVILLE,NC,28801,3333,2020,188121,2,3,2,3,2,6512,0,0,0,1,3,231208,Nonresidential building operators,,,94459,94459,94459,35.587679,-82.58579,1,1,0
2023,73703866,RENT-A-HOME OF ASHEVILLE LLC,439,82 PATTON AVE STE 510,ASHEVILLE,NC,28801,3343,2013,102764,2,2,2,2,2,6512,0,0,0,1,3,231105,Nonresidential building operators,,,94459,102764,102764,35.587679,-82.58579,1,1,0
2023,62734000,FABER HOSPITALITY GROUP LLC,439,56 PATTON AVE STE 100,ASHEVILLE,NC,28801,3349,2018,94067,2,5,2,5,2,5812,0,0,0,1,3,231126,Eating places,,,78307,78307,85515,35.587679,-82.58579,1,1,0
2023,103283366,UP ALTO LLC,439,248 PATTON AVE APT 327,ASHEVILLE,NC,28801,2779,2022,94459,2,7,2,7,2,9999,2222,0,0,1,2,231105,Nonclassifiable establishments,,,,,94459,35.587679,-82.58579,1,1,0
2023,103292227,OASIS UP LLC,439,248 PATTON AVE APT 327,ASHEVILLE,NC,28801,2779,2022,94459,2,7,2,7,2,9999,2222,0,0,1,2,231105,Nonclassifiable establishments,,,,,94459,35.587679,-82.58579,1,1,0
2023,68045985,FINANCIAL COACHING CENTER LLC,439,82 PATTON AVE STE 208,ASHEVILLE,NC,28801,3336,2011,206718,2,2,2,2,2,6282,9903,0,0,1,3,231203,Investment advice,206718,206718,206718,206718,206718,35.587679,-82.58579,1,1,0
2023,73925239,DRM PROPERTY INVESTMENTS LLC,439,82 PATTON AVE STE 200,ASHEVILLE,NC,28801,3336,2021,80125,2,2,2,2,2,6799,0,0,0,1,2,231105,"Investors, nec",,,,,80125,35.587679,-82.58579,1,1,0
2023,25613799,WEBB INVESTMENT SERVICES INC,439,82 PATTON AVE STE 610,ASHEVILLE,NC,28801,3327,2008,401740,2,4,0,4,0,6282,9902,0,0,1,3,231126,Investment advice,300000,300000,300000,401740,401740,35.587679,-82.58579,1,1,0
2023,73170289,NAVY UNITED STATES DEPARTMENT,439,151 PATTON AVE STE 563,ASHEVILLE,NC,28801,2695,,0,,7,0,0,,9711,9907,2,0,1,3,220909,National security,0,0,0,0,0,35.587679,-82.58579,1,1,0
2023,74583877,ELIA LLC,439,56 PATTON AVE STE 100,ASHEVILLE,NC,28801,3349,2018,94459,2,7,2,7,2,9999,2222,0,0,1,2,210613,Nonclassifiable establishments,94459,94459,94459,94459,94459,35.587679,-82.58579,1,1,0
2023,25731331,MEMORY INVESTMENTS LTD,439,48 PATTON AVE STE 400,ASHEVILLE,NC,28801,3300,1988,80125,2,2,2,2,2,6799,0,0,0,1,2,231022,"Investors, nec",,,,80125,80125,35.587679,-82.58579,1,1,0
2023,113646481,S & W MARKETPLACE LLC,439,82 PATTON AVE STE 200,ASHEVILLE,NC,28801,3336,2019,94069,2,3,2,3,2,5411,101,0,0,1,2,230806,Grocery stores,,94069,,,94069,35.587679,-82.58579,1,1,0
2023,21045181,EDUCATION RES CNSRTIUM OF THE,439,151 PATTON AVE STE 170,ASHEVILLE,NC,28801,2684,2008,5320280,0,11,0,11,0,7379,200,0,0,1,3,231119,"Computer related services, nec",1766976,1766976,5320280,5320280,5320280,35.587679,-82.58579,1,1,0
2023,36887227,U S ARMY CORPS OF ENGINEERS,439,151 PATTON AVE STE 143,ASHEVILLE,NC,28801,2676,,0,,53,2,0,,8711,0,2,0,1,3,230824,Engineering services,0,0,0,0,0,35.587679,-82.58579,1,1,0
2023,75711089,TWENTYTEN LLC,439,82 PATTON AVE STE 510,ASHEVILLE,NC,28801,3343,2020,0,2,0,2,0,2,6719,0,0,0,1,3,221113,"Holding companies, nec",,,94459,94459,0,35.587679,-82.58579,1,1,0
2023,59086673,EBLEN SHORT STOP INC,439,210 BILTMORE AVE,ASHEVILLE,NC,28801,4108,,0,,10,0,0,,5541,9901,2,0,1,3,231022,Gasoline service stations,0,0,0,0,0,35.58769,-82.551422,1,1,0
2023,59638294,GASTOLOGY ASHVILLE,439,191 BILTMORE AVE,ASHEVILLE,NC,28801,4109,2010,107890,2,5,2,5,2,8222,9903,0,0,1,3,150902,Junior colleges,107890,107890,107890,107890,107890,35.587751,-82.552185,1,1,0
2023,32644195,ENDOSCOPY CENTER,439,191 BILTMORE AVE,ASHEVILLE,NC,28801,4109,2010,135409,2,2,0,2,0,8011,103,0,0,1,3,231027,Offices and clinics of medical doctors,114286,114286,123099,123099,123099,35.587751,-82.552185,1,1,0
2023,86866068,DIGESTIVE HEALTH PARTNERS PA,439,191 BILTMORE AVE,ASHEVILLE,NC,28801,4109,1976,8908988,2,26,2,125,0,8011,103,1,0,1,3,231101,Offices and clinics of medical doctors,8908738,8908738,8819651,10024734,9898876,35.587751,-82.552185,1,1,0
2023,4505286,RIVER ARTS DST BREWING CO LLC,439,174 CLINGMAN AVE,ASHEVILLE,NC,28801,3240,2021,55210,2,3,2,3,2,5813,101,0,0,1,2,231022,Drinking places,,,,55210,55210,35.587939,-82.563193,1,0,1
2023,46900597,ALL SOULS PIZZA INC,439,175 CLINGMAN AVE,ASHEVILLE,NC,28801,3207,2013,237575,2,11,2,11,2,5812,602,0,0,1,3,231126,Eating places,242686,242686,242686,242686,242686,35.5881023,-82.56469595,1,0,1
2023,70378882,JEFFREY S ROEDER DMD PA,439,172 ASHELAND AVE,ASHEVILLE,NC,28801,4005,2011,109324,2,4,2,4,2,8021,105,0,0,1,3,230616,Offices and clinics of dentists,121471,121471,121471,121471,121471,35.588138,-82.556163,1,0,1
2023,41147775,REXEL USA INC,439,157 ASHELAND AVE,ASHEVILLE,NC,28801,4045,,0,,22,2,0,,5063,206,2,0,1,3,231126,Electrical apparatus and equipment,0,0,0,0,0,35.588293,-82.557037,1,0,1
2023,10951430,TOP NOTCH TREE CARE LLC,439,144 BILTMORE AVE STE 3C,ASHEVILLE,NC,28801,4117,2019,34122,2,4,2,4,2,783,100,0,0,1,3,231105,Ornamental shrub and tree services,,25636,34122,34122,34122,35.5884097,-82.551726,1,1,0
2023,48207311,SOUTH SLOPE REALTY LLC,439,145 BILTMORE AVE UNIT 400,ASHEVILLE,NC,28801,4173,2022,68304,2,2,2,2,2,6531,100,0,0,1,2,220120,Real estate agents and managers,,,,,68304,35.5884097,-82.551726,1,1,0
2023,48639049,MANIFESTO MOUNTAIN RE LLC,439,145 BILTMORE AVE UNIT 405,ASHEVILLE,NC,28801,4174,2022,68304,2,2,2,2,2,6531,100,0,0,1,2,220120,Real estate agents and managers,,,,,68304,35.5884097,-82.551726,1,1,0
2023,48019943,MORNINGSIDE PARK REALTY LLC,439,145 BILTMORE AVE UNIT 405,ASHEVILLE,NC,28801,4174,2022,68304,2,2,2,2,2,6531,100,0,0,1,2,220120,Real estate agents and managers,,,,,68304,35.5884097,-82.551726,1,1,0
2023,51293526,STEM REALTY GROUP INC,439,125 CLINGMAN AVE APT 204,ASHEVILLE,NC,28801,3331,2018,82647,2,3,2,3,2,6531,100,0,0,1,3,231126,Real estate agents and managers,68304,68304,68304,75134,75134,35.5890857,-82.5641216,1,0,1
2023,116191531,BRUB CONSTRUCTION LLC,439,125 CLINGMAN AVE APT 204,ASHEVILLE,NC,28801,3331,2019,75195,2,1,2,1,2,1521,0,0,0,1,3,231029,Single-family housing construction,,,,75195,75195,35.5890857,-82.5641216,1,0,1
2023,73493845,ERIC KNOCHE STUDIO LTD,439,125 CLINGMAN AVE APT 304,ASHEVILLE,NC,28801,3332,2016,94459,2,7,2,7,2,9999,2222,0,0,1,2,231203,Nonclassifiable establishments,,,,,94459,35.5890857,-82.5641216,1,0,1
2023,38557294,BILTMORE MEDICAL ASSOCIATES PA,439,147 ASHELAND AVE,ASHEVILLE,NC,28801,4013,1973,3519562,2,33,2,33,2,8011,9901,0,0,1,3,231112,Offices and clinics of medical doctors,5268195,5268195,4345138,3910624,3519562,35.58912,-82.55692,1,0,1
2023,19813496,ANDREWS JAMES K MD,439,147 ASHELAND AVE,ASHEVILLE,NC,28801,4013,2019,58759,2,3,2,3,2,8011,9901,0,0,1,3,231112,Offices and clinics of medical doctors,,94459,58759,58759,58759,35.58912,-82.55692,1,0,1
2023,86020388,144 BILTMORE AVE LLC,439,144 BILTMORE AVE,ASHEVILLE,NC,28801,4117,2021,154219,2,3,2,3,2,6512,0,0,0,1,3,231212,Nonresidential building operators,,,,94459,94459,35.589453,-82.551372,1,1,0
2023,17337148,ELECTRCAL SYSTEMS ASHVILLE INC,439,144 BILTMORE AVE STE 2,ASHEVILLE,NC,28801,4170,1978,110000,2,1,0,1,0,1731,9903,0,0,1,3,231112,Electrical work,100000,100000,100000,100000,110000,35.589453,-82.551372,1,1,0
2023,84599178,HEALTHWISE ASHEVILLE LLC,439,144 BILTMORE AVE,ASHEVILLE,NC,28801,4117,2017,92928,2,6,2,6,2,9999,2222,0,0,1,3,231119,Nonclassifiable establishments,92928,92928,92928,92928,92928,35.589453,-82.551372,1,1,0
2023,72694159,L J WINGS INC,439,200 S LEXINGTON AVE,ASHEVILLE,NC,28801,4039,2013,135197,2,7,2,7,2,5812,310,0,0,1,3,231205,Eating places,,,,,94459,35.589509,-82.551917,1,0,1
2023,73787149,JOHNSON CITY OPRTNTY PRPTS LLC,439,200 S LEXINGTON AVE,ASHEVILLE,NC,28801,4039,2020,87508,2,2,2,2,2,6512,0,0,0,1,2,230827,Nonresidential building operators,,,,,87508,35.589509,-82.551917,1,0,1
2023,73794552,JOHNSON CY OPRTNTY INVSTMNTS L,439,200 S LEXINGTON AVE,ASHEVILLE,NC,28801,4039,2020,80125,2,2,2,2,2,6799,0,0,0,1,2,230827,"Investors, nec",,,,,80125,35.589509,-82.551917,1,0,1
2023,74037264,KINGSPORT OPPRTNITY INVSTMNTS,439,200 S LEXINGTON AVE,ASHEVILLE,NC,28801,4039,2021,80125,2,2,2,2,2,6799,0,0,0,1,2,230827,"Investors, nec",,,,,80125,35.589509,-82.551917,1,0,1
2023,74045500,MCFARLAND MANAGEMENT GROUP LLC,439,200 S LEXINGTON AVE,ASHEVILLE,NC,28801,4039,2016,58050,2,2,2,2,2,8741,0,0,0,1,2,230827,Management services,,,,,58050,35.589509,-82.551917,1,0,1
2023,55091601,LAKE BRIM INVESTMENTS LLC,439,200 S LEXINGTON AVE,ASHEVILLE,NC,28801,4039,2013,103937,2,2,2,2,2,6799,0,0,0,1,3,230827,"Investors, nec",,,,,103937,35.589509,-82.551917,1,0,1
2023,13671034,JC WINGS LLC,439,200 S LEXINGTON AVE,ASHEVILLE,NC,28801,4039,2016,94459,2,7,2,7,2,9999,2222,0,0,1,2,230827,Nonclassifiable establishments,,,,94459,94459,35.589509,-82.551917,1,0,1
2023,13738558,K POW WINGS LLC,439,200 S LEXINGTON AVE,ASHEVILLE,NC,28801,4039,2016,94459,2,7,2,7,2,9999,2222,0,0,1,2,230827,Nonclassifiable establishments,,,,94459,94459,35.589509,-82.551917,1,0,1
2023,101505322,SOUTH SLOPE INVESTMENTS LLC,439,161 BILTMORE AVE,ASHEVILLE,NC,28801,4105,2020,112772,2,2,2,2,2,6211,0,0,0,1,3,231022,Security brokers and dealers,,,102520,102520,112772,35.589524,-82.551727,1,1,0
2023,32423465,CREST VIEW RECOVERY CENTER LLC,439,90 ASHELAND AVE,ASHEVILLE,NC,28801,4021,2015,598462,2,11,2,11,2,8093,100,0,0,1,3,231105,"Specialty outpatient clinics, nec",503506,503506,544056,544056,544056,35.589613,-82.555923,1,0,1
2023,72643586,TGH PROPERTIES LLC,439,90 ASHELAND AVE,ASHEVILLE,NC,28801,4021,2017,96259,2,2,2,2,2,6512,0,0,0,1,3,230918,Nonresidential building operators,,,,,87508,35.589613,-82.555923,1,0,1
2023,35627195,CHRISTOPHER D PLANER DDS PLLC,439,175 S LEXINGTON AVE,ASHEVILLE,NC,28801,3628,2020,61514,2,4,2,4,2,8021,0,0,0,1,2,221211,Offices and clinics of dentists,,,61514,61514,61514,35.589817,-82.552301,1,0,1
2023,100978035,BROWSER SOFTWARE INC,439,175 S LEXINGTON AVE,ASHEVILLE,NC,28801,3628,1998,59031,2,1,0,1,0,7371,301,0,0,1,3,210815,Custom computer programming services,59031,59031,59031,59031,59031,35.589817,-82.552301,1,0,1
